Month,Sunspots
1898-05,25.8
1898-06,
1898-07,9.0
1898-08,31.4
1898-09,
1898-10,34.4
1898-11,30.9
1898-12,
1899-01,
1899-02,9.2
1899-03,18.1
1899-04,14.2
1899-05,
1899-06,20.5
1899-07,13.5
1899-08,2.9
1899-09,
1899-10,
1899-11,
1899-12,10.5
