src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
aa,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
airtravelcenter,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
allegiantair,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
boston,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
businesstravellogue,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
flightexplorer,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
flights,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
flightview,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
flylouisville,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
flytecomm,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
foxbusiness,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
gofox,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
helloflight,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
myrateplan,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
orbitz,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
panynj,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
travelocity,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
usatoday,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
weather,AA-1007-MIA-PHX,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
aa,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
airtravelcenter,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
allegiantair,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
boston,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
businesstravellogue,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
flightaware,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
flights,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
flightstats,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
flightview,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
flylouisville,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
flytecomm,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
foxbusiness,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
gofox,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
helloflight,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
ifly,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
mco,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
myrateplan,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
mytripandmore,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
orbitz,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
panynj,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
quicktrip,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
travelocity,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
weather,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
world-flight-tracker,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
wunderground,AA-1007-MIA-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
aa,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
airtravelcenter,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
allegiantair,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
boston,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
businesstravellogue,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
flightaware,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
flightexplorer,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
flights,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
flightstats,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
flightview,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
flylouisville,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
flytecomm,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
foxbusiness,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
gofox,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
helloflight,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
mco,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
myrateplan,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
mytripandmore,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
orbitz,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
panynj,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
quicktrip,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
travelocity,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
weather,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
world-flight-tracker,AA-1007-MIA-PHX,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
wunderground,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
aa,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
airtravelcenter,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
allegiantair,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
boston,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
businesstravellogue,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightarrival,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightaware,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightexplorer,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flights,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightstats,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightview,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flylouisville,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flytecomm,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
foxbusiness,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
gofox,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
helloflight,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
ifly,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
mia,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
myrateplan,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
orbitz,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
ord,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
panynj,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
quicktrip,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
travelocity,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
usatoday,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
weather,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
world-flight-tracker,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
wunderground,AA-1007-MIA-PHX,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
aa,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
airtravelcenter,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
allegiantair,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
boston,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
businesstravellogue,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightarrival,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightaware,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightexplorer,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flights,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightstats,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightview,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flylouisville,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flytecomm,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
foxbusiness,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
gofox,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
helloflight,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
myrateplan,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
orbitz,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
panynj,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
quicktrip,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
travelocity,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
weather,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
world-flight-tracker,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
wunderground,AA-1007-MIA-PHX,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
aa,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
airtravelcenter,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
allegiantair,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
boston,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
businesstravellogue,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightarrival,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightaware,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightexplorer,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flights,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightstats,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightview,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flylouisville,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flytecomm,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
foxbusiness,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
gofox,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
helloflight,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
myrateplan,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
orbitz,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
ord,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
panynj,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
quicktrip,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
travelocity,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
usatoday,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
weather,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
world-flight-tracker,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
wunderground,AA-1007-MIA-PHX,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
aa,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
airtravelcenter,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
allegiantair,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
boston,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
businesstravellogue,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
dfw,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightarrival,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightaware,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightexplorer,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flights,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightstats,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightview,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightwise,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flylouisville,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flytecomm,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
foxbusiness,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
gofox,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
helloflight,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
myrateplan,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
mytripandmore,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
orbitz,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
panynj,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
quicktrip,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
travelocity,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
weather,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
world-flight-tracker,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
wunderground,AA-1007-MIA-PHX,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
aa,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
airtravelcenter,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
allegiantair,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
boston,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
businesstravellogue,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightaware,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightexplorer,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flights,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightstats,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightview,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightwise,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flylouisville,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flytecomm,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
foxbusiness,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
gofox,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
helloflight,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
mia,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
myrateplan,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
mytripandmore,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
orbitz,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
panynj,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
quicktrip,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
travelocity,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
weather,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
world-flight-tracker,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
wunderground,AA-1007-MIA-PHX,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
aa,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
airtravelcenter,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
allegiantair,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
boston,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
businesstravellogue,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightarrival,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightaware,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightexplorer,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flights,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightstats,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightview,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flylouisville,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flytecomm,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
foxbusiness,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
gofox,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
helloflight,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
myrateplan,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
mytripandmore,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
orbitz,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
panynj,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
quicktrip,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
travelocity,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
weather,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
world-flight-tracker,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
wunderground,AA-1007-MIA-PHX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
aa,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
airtravelcenter,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
allegiantair,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
boston,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
businesstravellogue,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightarrival,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightaware,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightexplorer,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flights,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightstats,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightview,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flylouisville,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flytecomm,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
foxbusiness,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
gofox,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
helloflight,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
myrateplan,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
orbitz,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
panynj,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
quicktrip,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
travelocity,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
usatoday,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
weather,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
world-flight-tracker,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
wunderground,AA-1007-MIA-PHX,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
aa,AA-1007-MIA-PHX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
airtravelcenter,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
