src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
flytecomm,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
foxbusiness,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
gofox,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
helloflight,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
mco,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
myrateplan,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
mytripandmore,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
orbitz,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
panynj,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
quicktrip,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
travelocity,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
weather,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
world-flight-tracker,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
wunderground,,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
aa,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
airtravelcenter,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
allegiantair,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
boston,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
businesstravellogue,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightarrival,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightaware,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightexplorer,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flights,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightstats,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flightview,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flylouisville,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
flytecomm,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
foxbusiness,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
gofox,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
helloflight,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
ifly,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
mia,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
myrateplan,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
orbitz,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
ord,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
panynj,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
quicktrip,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
travelocity,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
usatoday,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
weather,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
world-flight-tracker,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
wunderground,,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
aa,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
airtravelcenter,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
allegiantair,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
boston,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
businesstravellogue,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightarrival,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightaware,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightexplorer,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flights,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightstats,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flightview,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flylouisville,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
flytecomm,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
foxbusiness,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
gofox,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
helloflight,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
myrateplan,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
orbitz,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
panynj,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
quicktrip,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
travelocity,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
weather,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
world-flight-tracker,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
wunderground,,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
aa,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
airtravelcenter,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
allegiantair,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
boston,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
businesstravellogue,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightarrival,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightaware,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightexplorer,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flights,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightstats,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flightview,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flylouisville,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
flytecomm,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
foxbusiness,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
gofox,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
helloflight,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
myrateplan,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
orbitz,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
ord,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
panynj,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
quicktrip,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
travelocity,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
usatoday,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
weather,,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
world-flight-tracker,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
wunderground,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
aa,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
airtravelcenter,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
allegiantair,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
boston,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
businesstravellogue,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
dfw,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightarrival,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightaware,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightexplorer,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flights,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightstats,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightview,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flightwise,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flylouisville,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
flytecomm,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
foxbusiness,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
gofox,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
helloflight,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
myrateplan,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
mytripandmore,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
orbitz,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
panynj,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
quicktrip,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
travelocity,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
weather,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
world-flight-tracker,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
wunderground,,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
aa,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
airtravelcenter,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
allegiantair,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
boston,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
businesstravellogue,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightaware,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightexplorer,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flights,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightstats,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightview,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flightwise,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flylouisville,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
flytecomm,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
foxbusiness,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
gofox,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
helloflight,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
mia,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
myrateplan,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
mytripandmore,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
orbitz,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
panynj,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
quicktrip,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
travelocity,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
weather,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
world-flight-tracker,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
wunderground,,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
aa,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
airtravelcenter,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
allegiantair,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
boston,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
businesstravellogue,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightarrival,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightaware,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightexplorer,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flights,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightstats,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flightview,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flylouisville,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
flytecomm,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
foxbusiness,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
gofox,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
helloflight,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
myrateplan,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
mytripandmore,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
orbitz,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
panynj,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
quicktrip,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
travelocity,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
weather,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
world-flight-tracker,,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
wunderground,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
aa,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
airtravelcenter,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
allegiantair,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
boston,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
businesstravellogue,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightarrival,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightaware,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightexplorer,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flights,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightstats,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flightview,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flylouisville,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
flytecomm,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
foxbusiness,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
gofox,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
helloflight,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
myrateplan,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
orbitz,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
panynj,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
quicktrip,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
travelocity,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
usatoday,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
weather,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
world-flight-tracker,,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
wunderground,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
aa,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
airtravelcenter,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
allegiantair,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
boston,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
businesstravellogue,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flightarrival,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flightaware,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flightexplorer,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flights,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flightstats,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flightview,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flylouisville,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
flytecomm,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
foxbusiness,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
gofox,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
helloflight,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
ifly,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
myrateplan,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
orbitz,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
panynj,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
quicktrip,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
travelocity,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
weather,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
world-flight-tracker,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
wunderground,,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
aa,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
airtravelcenter,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
allegiantair,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
boston,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
businesstravellogue,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flightarrival,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flightaware,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flights,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flightstats,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flightview,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flylouisville,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
flytecomm,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
foxbusiness,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
gofox,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
helloflight,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
ifly,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
myrateplan,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
mytripandmore,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
orbitz,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
panynj,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
quicktrip,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
travelocity,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
weather,,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
wunderground,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
aa,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
airtravelcenter,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
allegiantair,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
boston,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
businesstravellogue,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightarrival,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightaware,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightexplorer,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flights,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightstats,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flightview,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flylouisville,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
flytecomm,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
foxbusiness,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
gofox,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
helloflight,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
ifly,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
myrateplan,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
mytripandmore,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
orbitz,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
panynj,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
quicktrip,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
travelocity,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
usatoday,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
weather,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
world-flight-tracker,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
wunderground,,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
aa,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
airtravelcenter,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
allegiantair,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
boston,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
businesstravellogue,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
flightaware,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
flightexplorer,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
flights,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
flightstats,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
flightview,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
flylouisville,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
flytecomm,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
foxbusiness,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
gofox,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
helloflight,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
ifly,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
myrateplan,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
orbitz,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
ord,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
panynj,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
quicktrip,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
travelocity,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
usatoday,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
weather,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
world-flight-tracker,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
wunderground,,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
aa,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
airtravelcenter,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
allegiantair,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
boston,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
businesstravellogue,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightarrival,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightaware,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flights,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightstats,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightview,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
flightwise,,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
