concrete_compressive_strength,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
53.58,285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28
47.1,356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28
67.87,275.0,180.0,120.0,162.0,10.4,830.0,765.0,28
61.89,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28
16.88,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3
41.2,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,3
41.2,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,3
41.2,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3
33.69,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,3
33.01,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3
33.01,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,3
37.81,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,3
9.45,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,3
10.38,250.0,0.0,95.7,191.8,5.3,948.9,857.2,3
10.76,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,3
12.18,194.7,0.0,100.5,170.2,7.5,998.0,901.8,3
24.43,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3
16.88,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,14
41.2,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14
41.2,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,14
41.2,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14
33.69,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14
33.01,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,14
37.81,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,14
37.81,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14
9.45,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,14
27.22,250.0,0.0,95.7,191.8,5.3,948.9,857.2,14
10.76,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,14
24.99,194.7,0.0,100.5,170.2,7.5,998.0,901.8,14
24.43,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14
16.88,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28
41.2,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28
41.2,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,28
41.2,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28
33.69,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28
38.2,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28
53.46,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,28
37.81,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,28
28.47,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28
27.22,250.0,0.0,95.7,191.8,5.3,948.9,857.2,28
35.57,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28
24.99,194.7,0.0,100.5,170.2,7.5,998.0,901.8,28
24.43,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28
16.88,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56
53.72,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56
53.72,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,56
53.72,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,56
33.69,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56
38.2,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,56
53.46,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,56
37.81,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56
38.56,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56
27.22,250.0,0.0,95.7,191.8,5.3,948.9,857.2,56
35.57,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56
43.39,194.7,0.0,100.5,170.2,7.5,998.0,901.8,56
40.15,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56
43.39,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100
53.72,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,100
53.72,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100
53.72,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100
33.69,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100
56.81,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100
56.81,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100
56.81,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100
39.61,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100
27.22,250.0,0.0,95.7,191.8,5.3,948.9,857.2,100
35.57,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,100
43.39,194.7,0.0,100.5,170.2,7.5,998.0,901.8,100
40.15,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100
51.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
51.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
51.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
51.02,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28
23.35,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3
23.35,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3
23.35,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3
38.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7
38.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7
38.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7
55.25,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56
55.25,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56
55.25,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56
55.25,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56
44.03,387.0,20.0,94.0,157.0,14.3,938.0,845.0,28
44.03,387.0,20.0,94.0,157.0,13.9,938.0,845.0,28
44.03,387.0,20.0,94.0,157.0,11.6,938.0,845.0,28
44.03,387.0,20.0,94.0,157.0,14.3,938.0,845.0,3
44.03,387.0,20.0,94.0,157.0,13.9,938.0,845.0,3
44.03,387.0,20.0,94.0,157.0,11.6,938.0,845.0,3
44.03,387.0,20.0,94.0,157.0,14.3,938.0,845.0,7
44.03,387.0,20.0,94.0,157.0,13.9,938.0,845.0,7
44.03,387.0,20.0,94.0,157.0,11.6,938.0,845.0,7
44.03,387.0,20.0,94.0,157.0,14.3,938.0,845.0,56
44.03,387.0,20.0,94.0,157.0,13.9,938.0,845.0,56
44.03,387.0,20.0,94.0,157.0,11.6,938.0,845.0,56
44.03,355.0,19.0,97.0,145.0,13.1,967.0,871.0,28
44.03,355.0,19.0,97.0,145.0,12.3,967.0,871.0,28
25.61,491.0,26.0,123.0,210.0,3.9,882.0,699.0,28
61.86,491.0,26.0,123.0,201.0,3.9,822.0,699.0,28
25.61,491.0,26.0,123.0,210.0,3.9,882.0,699.0,3
25.61,491.0,26.0,123.0,210.0,3.9,882.0,699.0,7
25.61,491.0,26.0,123.0,210.0,3.9,882.0,699.0,56
61.86,491.0,26.0,123.0,201.0,3.9,822.0,699.0,3
61.86,491.0,26.0,123.0,201.0,3.9,822.0,699.0,7
61.86,491.0,26.0,123.0,201.0,3.9,822.0,699.0,56
32.11,424.0,22.0,132.0,178.0,8.5,822.0,750.0,28
32.11,424.0,22.0,132.0,178.0,8.5,882.0,750.0,3
32.11,424.0,22.0,132.0,168.0,8.9,822.0,750.0,28
32.11,424.0,22.0,132.0,178.0,8.5,822.0,750.0,7
32.11,424.0,22.0,132.0,178.0,8.5,822.0,750.0,56
32.11,424.0,22.0,132.0,168.0,8.9,822.0,750.0,3
32.11,424.0,22.0,132.0,168.0,8.9,822.0,750.0,7
32.11,424.0,22.0,132.0,168.0,8.9,822.0,750.0,56
15.07,202.0,11.0,141.0,206.0,1.7,942.0,801.0,28
9.85,202.0,11.0,141.0,206.0,1.7,942.0,801.0,3
15.07,202.0,11.0,141.0,206.0,1.7,942.0,801.0,7
15.07,202.0,11.0,141.0,206.0,1.7,942.0,801.0,56
43.73,284.0,15.0,141.0,179.0,5.5,842.0,801.0,28
43.73,284.0,15.0,141.0,179.0,5.5,842.0,801.0,3
43.73,284.0,15.0,141.0,179.0,5.5,842.0,801.0,7
43.73,284.0,15.0,141.0,179.0,5.5,842.0,801.0,56
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,28
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,28
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,3
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,3
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
23.85,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28
21.86,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90
10.22,289.0,0.0,0.0,192.0,0.0,913.2,895.3,3
19.2,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3
29.98,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90
19.2,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28
24.4,480.0,0.0,0.0,192.0,0.0,936.2,712.2,28
24.4,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7
24.4,480.0,0.0,0.0,192.0,0.0,936.2,712.2,90
24.4,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3
14.99,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3
21.86,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90
10.22,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7
10.22,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7
10.22,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28
31.45,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28
14.99,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7
10.22,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28
31.45,333.0,0.0,0.0,192.0,0.0,931.2,842.6,90
19.2,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7
10.22,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3
27.94,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7
39.44,239.6,359.4,0.0,185.7,0.0,941.6,664.3,7
19.77,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7
27.94,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28
17.2,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28
19.77,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7
19.77,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7
39.44,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28
17.6,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28
37.42,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28
24.0,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7
37.81,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7
27.94,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28
14.2,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7
19.77,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28
17.6,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7
24.0,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7
14.54,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28
22.44,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28
39.7,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28
17.6,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7
21.86,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28
17.6,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7
19.77,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28
20.28,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7
17.6,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28
17.2,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7
17.6,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28
21.86,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7
27.94,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7
17.6,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28
37.81,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28
21.92,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7
21.86,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28
14.54,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7
19.77,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28
17.6,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7
20.28,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28
19.77,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7
19.77,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28
37.42,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28
19.77,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7
21.86,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7
17.6,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28
17.6,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7
19.77,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28
13.22,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3
13.22,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7
13.22,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14
22.53,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28
29.98,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90
36.45,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180
54.38,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365
12.84,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3
12.84,236.0,0.0,0.0,194.0,0.0,968.0,885.0,14
12.84,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28
26.94,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90
26.94,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180
36.45,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365
14.99,277.0,0.0,0.0,191.0,0.0,968.0,856.0,14
14.99,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28
9.87,277.0,0.0,0.0,191.0,0.0,968.0,856.0,3
26.94,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90
26.94,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180
36.45,277.0,0.0,0.0,191.0,0.0,968.0,856.0,360
12.84,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3
26.94,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90
26.94,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180
36.45,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365
36.45,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180
36.45,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365
12.54,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3
21.75,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28
21.75,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90
12.84,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7
19.77,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7
19.77,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28
19.77,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7
19.77,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28
20.28,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7
20.28,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28
24.5,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7
24.5,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28
14.2,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7
24.5,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28
26.06,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7
26.06,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28
43.7,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28
43.7,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7
24.5,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7
24.5,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28
20.28,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7
20.28,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28
41.68,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7
47.78,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90
43.38,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90
10.39,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28
17.2,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3
33.19,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90
10.79,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3
17.28,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3
17.28,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90
23.74,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28
27.94,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28
10.79,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3
27.87,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28
14.14,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7
33.19,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90
23.79,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90
10.39,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7
10.39,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28
27.87,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28
19.77,250.2,166.8,0.0,203.5,0.0,977.6,694.1,7
24.28,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7
21.48,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3
21.48,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28
17.28,153.0,102.0,0.0,192.0,0.0,888.0,943.1,3
38.8,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3
14.14,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28
19.77,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7
24.28,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3
10.79,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7
19.77,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3
32.53,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90
17.2,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7
17.28,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7
38.8,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28
24.05,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28
17.28,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28
24.28,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28
24.05,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28
33.19,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90
43.57,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90
27.87,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7
14.14,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3
47.78,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90
6.28,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3
10.39,157.0,236.0,0.0,192.0,0.0,935.4,781.2,7
38.8,288.0,192.0,0.0,192.0,0.0,932.0,717.8,7
10.79,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3
47.78,212.0,141.3,0.0,203.5,0.0,973.4,750.0,90
17.28,153.0,102.0,0.0,192.0,0.0,888.0,943.1,28
47.78,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28
6.28,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28
10.79,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7
27.87,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7
41.68,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28
41.68,203.5,305.3,0.0,203.5,0.0,963.4,630.0,3
27.87,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3
50.53,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90
10.79,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7
24.05,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28
19.77,250.2,166.8,0.0,203.5,0.0,977.6,694.1,3
23.74,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3
17.28,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90
32.53,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90
6.28,116.0,173.0,0.0,192.0,0.0,909.8,891.9,3
32.1,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90
19.77,250.2,166.8,0.0,203.5,0.0,977.6,694.1,28
54.6,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90
21.48,192.0,288.0,0.0,192.0,0.0,929.8,716.1,7
10.39,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3
17.28,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7
43.38,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90
6.28,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7
10.39,141.3,212.0,0.0,203.5,0.0,971.8,748.5,3
23.74,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7
43.57,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90
41.68,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90
27.83,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3
27.83,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7
27.83,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28
39.49,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90
39.49,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120
14.31,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3
17.44,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7
17.44,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28
39.49,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90
39.49,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120
14.31,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3
17.44,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7
17.44,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28
39.49,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90
39.49,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120
19.77,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7
19.77,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28
14.2,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7
22.44,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28
14.2,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7
24.4,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28
24.4,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90
37.42,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28
22.44,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7
22.44,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28
12.64,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1
12.64,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3
12.64,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7
36.94,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14
36.94,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28
41.64,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7
41.64,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14
41.64,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28
41.64,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90
36.94,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180
43.7,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270
22.53,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7
22.53,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14
22.53,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28
29.98,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56
29.98,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90
36.45,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180
23.22,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1
23.22,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3
23.22,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7
23.22,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14
31.35,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28
36.45,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180
36.45,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360
14.31,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3
16.26,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3
24.0,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7
37.42,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28
14.54,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7
22.44,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28
20.28,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7
20.28,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28
14.2,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7
14.2,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28
19.77,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28
14.2,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7
14.2,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28
22.44,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90
13.52,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3
16.26,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7
31.45,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28
31.45,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90
17.44,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7
17.44,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28
39.49,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90
36.45,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180
36.45,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360
21.75,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14
36.45,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180
36.94,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180
36.94,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90
36.94,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180
43.7,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270
41.64,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3
19.77,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7
19.77,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28
20.28,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28
19.2,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3
31.35,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28
29.98,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90
24.0,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7
