concrete_compressive_strength,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
53.58,285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28
59.0,356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28
44.28,275.0,180.0,120.0,162.0,10.4,830.0,765.0,28
58.52,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28
25.72,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3
19.42,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,3
34.24,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,3
19.42,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3
17.96,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,3
38.2,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3
32.9,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,3
32.9,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,3
21.06,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,3
8.49,250.0,0.0,95.7,191.8,5.3,948.9,857.2,3
17.37,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,3
37.27,194.7,0.0,100.5,170.2,7.5,998.0,901.8,3
11.98,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3
25.72,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,14
31.81,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14
34.24,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,14
31.81,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14
17.96,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14
38.2,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,14
32.9,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,14
32.9,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14
21.06,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,14
24.92,250.0,0.0,95.7,191.8,5.3,948.9,857.2,14
44.64,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,14
37.27,194.7,0.0,100.5,170.2,7.5,998.0,901.8,14
11.98,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14
25.72,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28
31.81,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28
34.24,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,28
31.81,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28
17.96,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28
38.2,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28
41.41,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,28
41.41,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,28
24.85,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28
24.92,250.0,0.0,95.7,191.8,5.3,948.9,857.2,28
44.64,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28
37.27,194.7,0.0,100.5,170.2,7.5,998.0,901.8,28
11.98,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28
37.96,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56
48.59,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56
48.59,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,56
48.59,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,56
17.96,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56
38.2,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,56
53.46,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,56
53.46,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56
38.56,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56
24.92,250.0,0.0,95.7,191.8,5.3,948.9,857.2,56
44.64,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56
42.55,194.7,0.0,100.5,170.2,7.5,998.0,901.8,56
36.97,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56
37.96,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100
53.66,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,100
49.99,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100
53.66,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100
37.96,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100
56.06,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100
56.81,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100
56.81,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100
46.23,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100
44.3,250.0,0.0,95.7,191.8,5.3,948.9,857.2,100
50.08,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,100
37.34,194.7,0.0,100.5,170.2,7.5,998.0,901.8,100
43.58,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100
57.03,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
44.42,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
51.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
51.02,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28
52.01,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3
52.01,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3
52.01,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3
52.01,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7
52.01,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7
39.3,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7
51.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56
51.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56
51.02,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56
51.02,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56
36.84,387.0,20.0,94.0,157.0,14.3,938.0,845.0,28
36.84,387.0,20.0,94.0,157.0,13.9,938.0,845.0,28
36.84,387.0,20.0,94.0,157.0,11.6,938.0,845.0,28
34.77,387.0,20.0,94.0,157.0,14.3,938.0,845.0,3
34.77,387.0,20.0,94.0,157.0,13.9,938.0,845.0,3
34.77,387.0,20.0,94.0,157.0,11.6,938.0,845.0,3
36.84,387.0,20.0,94.0,157.0,14.3,938.0,845.0,7
36.84,387.0,20.0,94.0,157.0,13.9,938.0,845.0,7
36.84,387.0,20.0,94.0,157.0,11.6,938.0,845.0,7
56.34,387.0,20.0,94.0,157.0,14.3,938.0,845.0,56
56.34,387.0,20.0,94.0,157.0,13.9,938.0,845.0,56
56.34,387.0,20.0,94.0,157.0,11.6,938.0,845.0,56
55.45,355.0,19.0,97.0,145.0,13.1,967.0,871.0,28
55.45,355.0,19.0,97.0,145.0,12.3,967.0,871.0,28
33.49,491.0,26.0,123.0,210.0,3.9,882.0,699.0,28
29.55,491.0,26.0,123.0,201.0,3.9,822.0,699.0,28
33.49,491.0,26.0,123.0,210.0,3.9,882.0,699.0,3
33.49,491.0,26.0,123.0,210.0,3.9,882.0,699.0,7
33.49,491.0,26.0,123.0,210.0,3.9,882.0,699.0,56
29.55,491.0,26.0,123.0,201.0,3.9,822.0,699.0,3
29.55,491.0,26.0,123.0,201.0,3.9,822.0,699.0,7
29.55,491.0,26.0,123.0,201.0,3.9,822.0,699.0,56
39.0,424.0,22.0,132.0,178.0,8.5,822.0,750.0,28
39.0,424.0,22.0,132.0,178.0,8.5,882.0,750.0,3
40.29,424.0,22.0,132.0,168.0,8.9,822.0,750.0,28
39.0,424.0,22.0,132.0,178.0,8.5,822.0,750.0,7
65.7,424.0,22.0,132.0,178.0,8.5,822.0,750.0,56
40.29,424.0,22.0,132.0,168.0,8.9,822.0,750.0,3
40.29,424.0,22.0,132.0,168.0,8.9,822.0,750.0,7
65.7,424.0,22.0,132.0,168.0,8.9,822.0,750.0,56
13.2,202.0,11.0,141.0,206.0,1.7,942.0,801.0,28
10.38,202.0,11.0,141.0,206.0,1.7,942.0,801.0,3
10.38,202.0,11.0,141.0,206.0,1.7,942.0,801.0,7
13.2,202.0,11.0,141.0,206.0,1.7,942.0,801.0,56
24.13,284.0,15.0,141.0,179.0,5.5,842.0,801.0,28
13.4,284.0,15.0,141.0,179.0,5.5,842.0,801.0,3
24.13,284.0,15.0,141.0,179.0,5.5,842.0,801.0,7
44.52,284.0,15.0,141.0,179.0,5.5,842.0,801.0,56
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,28
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,28
23.64,359.0,19.0,141.0,154.0,10.9,942.0,801.0,3
23.64,359.0,19.0,141.0,154.0,10.9,942.0,801.0,3
23.64,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7
23.64,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
59.49,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
23.85,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28
41.68,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90
8.2,289.0,0.0,0.0,192.0,0.0,913.2,895.3,3
27.74,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3
31.35,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90
27.74,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28
43.94,480.0,0.0,0.0,192.0,0.0,936.2,712.2,28
34.57,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7
43.94,480.0,0.0,0.0,192.0,0.0,936.2,712.2,90
34.57,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3
9.87,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3
8.2,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90
8.2,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7
8.2,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7
8.2,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28
27.92,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28
9.87,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7
25.97,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28
41.68,333.0,0.0,0.0,192.0,0.0,931.2,842.6,90
27.74,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7
8.2,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3
37.36,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7
39.44,239.6,359.4,0.0,185.7,0.0,941.6,664.3,7
26.91,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7
27.94,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28
32.63,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28
17.24,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7
19.77,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7
39.44,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28
26.91,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28
33.08,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28
24.07,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7
32.63,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7
37.36,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28
18.91,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7
32.05,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28
8.0,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7
24.07,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7
31.9,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28
25.22,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28
39.44,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28
26.91,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7
38.7,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28
28.24,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7
17.58,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28
31.9,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7
28.24,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28
32.63,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7
17.6,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28
19.77,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7
27.94,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7
18.29,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28
32.63,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28
39.44,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7
19.77,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28
9.01,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7
26.91,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28
8.0,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7
31.9,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28
17.58,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7
19.69,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28
37.44,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28
19.69,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7
38.7,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7
17.6,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28
18.29,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7
19.77,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28
18.13,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3
18.13,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7
18.13,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14
18.13,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28
37.23,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90
26.74,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180
41.24,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365
9.99,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3
12.84,236.0,0.0,0.0,194.0,0.0,968.0,885.0,14
12.84,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28
12.84,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90
26.74,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180
33.7,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365
21.26,277.0,0.0,0.0,191.0,0.0,968.0,856.0,14
25.97,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28
21.26,277.0,0.0,0.0,191.0,0.0,968.0,856.0,3
25.97,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90
26.74,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180
33.7,277.0,0.0,0.0,191.0,0.0,968.0,856.0,360
21.26,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3
25.97,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90
26.74,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180
33.7,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365
26.74,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180
41.24,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365
9.87,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3
25.1,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28
37.23,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90
9.99,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7
12.25,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7
12.25,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28
12.73,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7
12.25,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28
30.57,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7
30.57,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28
12.73,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7
12.73,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28
14.8,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7
30.57,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28
24.0,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7
37.42,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28
43.7,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28
43.7,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7
12.73,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7
12.73,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28
20.28,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7
34.29,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28
39.44,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7
19.35,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90
39.66,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90
16.89,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28
27.94,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3
36.59,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90
4.9,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3
4.57,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3
17.28,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90
24.29,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28
27.94,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28
11.41,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3
20.59,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28
38.7,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7
36.59,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90
36.59,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90
16.89,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7
16.89,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28
13.66,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28
19.35,250.2,166.8,0.0,203.5,0.0,977.6,694.1,7
11.39,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7
12.79,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3
12.79,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28
4.78,153.0,102.0,0.0,192.0,0.0,888.0,943.1,3
16.11,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3
38.7,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28
13.57,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7
6.94,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3
6.81,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7
13.57,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3
38.07,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90
27.94,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7
7.68,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7
16.11,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28
6.81,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28
17.28,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28
11.39,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28
24.05,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28
36.59,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90
12.79,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90
13.66,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7
38.7,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3
32.88,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90
20.59,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3
16.89,157.0,236.0,0.0,192.0,0.0,935.4,781.2,7
16.11,288.0,192.0,0.0,192.0,0.0,932.0,717.8,7
6.81,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3
32.88,212.0,141.3,0.0,203.5,0.0,973.4,750.0,90
4.78,153.0,102.0,0.0,192.0,0.0,888.0,943.1,28
32.88,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28
20.59,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28
4.9,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7
20.59,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7
39.44,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28
39.44,203.5,305.3,0.0,203.5,0.0,963.4,630.0,3
13.66,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3
16.11,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90
11.41,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7
30.44,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28
19.35,250.2,166.8,0.0,203.5,0.0,977.6,694.1,3
24.29,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3
26.32,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90
38.07,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90
20.59,116.0,173.0,0.0,192.0,0.0,909.8,891.9,3
32.1,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90
19.35,250.2,166.8,0.0,203.5,0.0,977.6,694.1,28
37.72,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90
12.79,192.0,288.0,0.0,192.0,0.0,929.8,716.1,7
16.89,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3
4.78,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7
39.66,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90
20.59,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7
16.89,141.3,212.0,0.0,203.5,0.0,971.8,748.5,3
24.29,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7
39.66,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90
39.44,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90
17.24,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3
17.24,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7
27.83,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28
39.38,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90
39.38,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120
17.24,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3
17.24,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7
27.83,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28
39.38,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90
39.38,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120
9.01,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3
9.01,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7
9.01,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28
39.38,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90
39.38,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120
17.58,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7
17.58,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28
18.91,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7
25.18,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28
14.8,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7
43.94,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28
43.94,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90
36.94,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28
18.91,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7
25.22,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28
33.21,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1
33.21,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3
33.21,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7
33.21,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14
33.21,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28
52.61,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7
52.61,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14
52.61,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28
69.66,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90
69.66,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180
69.66,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270
18.13,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7
18.13,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14
18.13,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28
18.13,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56
37.23,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90
26.74,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180
14.7,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1
14.7,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3
23.22,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7
23.22,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14
31.35,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28
26.74,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180
41.24,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360
18.13,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3
9.87,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3
24.0,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7
37.42,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28
9.01,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7
25.22,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28
31.9,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7
31.9,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28
14.8,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7
21.65,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28
17.54,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28
18.91,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7
21.65,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28
21.65,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90
13.52,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3
9.87,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7
25.1,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28
37.23,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90
18.13,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7
18.13,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28
39.38,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90
41.05,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180
41.24,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360
9.87,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14
26.74,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180
69.66,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180
69.66,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90
69.66,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180
69.66,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270
52.61,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3
19.69,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7
19.69,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28
31.9,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28
19.11,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3
19.11,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28
31.35,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90
24.0,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7
